Start of new run - 12/15/11 12:25:27
width, voltage, fitness
30, 0, 11.5, 0.67591149890932
30, 0, 11.6, 0.6746500777605
30, 0, 11.7, 0.67955112219451
30, 0, 11.8, 0.65773902211149
30, 0, 11.9, 0.65703634669152
30, 0, 12, 0.68579318809451
30, 0, 12.1, 0.63897373243739
30, 0, 12.2, 0.6531684698609
30, 0, 12.3, 0.65407430533874
30, 0, 12.4, 0.64371349523517
30, 0, 12.5, 0.64756623536661
30, 0, 12.6, 0.63613784538963
30, 0, 12.7, 0.66149068322981
30, 0, 12.8, 0.66312916919345
30, 0, 12.9, 0.66387596899225
30, 0, 13, 0.65042117930205
30, 0, 13.1, 0.65652304911118
30, 0, 13.2, 0.66027820710974
30, 0, 13.3, 0.64660730733804
30, 0, 13.4, 0.66081162931557
30, 0, 13.5, 0.65261228230981
30, 0, 13.6, 0.65695892090742
30, 0, 13.7, 0.66646341463415
30, 0, 13.8, 0.65709923664122
30, 0, 13.9, 0.6451512316807
30, 0, 14, 0.66850659306961
30, 0, 14.1, 0.66172839506173
30, 0, 14.2, 0.65448402948403
30, 0, 14.3, 0.6741885625966
30, 0, 14.4, 0.66687004270897
30, 0, 14.5, 0.65982224946368
30, 0, 14.6, 0.66091432031487
30, 0, 14.7, 0.63639181649101
30, 0, 14.8, 0.65651906519065
30, 0, 14.9, 0.66207951070336
30, 0, 15, 0.65590742996346
30, 0, 15.1, 0.65653495440729
30, 0, 15.2, 0.65198511166253
30, 0, 15.3, 0.66268015946029
30, 0, 15.4, 0.66311948920645
30, 0, 15.5, 0.6491823511262
30, 0, 15.6, 0.64187327823691
30, 0, 15.7, 0.65261853114348
30, 0, 15.8, 0.65365703749232
30, 0, 15.9, 0.65073414557951
30, 0, 16, 0.64610591900312
30, 0, 16.1, 0.65201238390093
30, 0, 16.2, 0.62282878411911
30, 0, 16.3, 0.65180467091295
30, 0, 16.4, 0.63390139987827
30, 0, 16.5, 0.64023816985271
30, 0, 16.6, 0.63847583643123
30, 0, 16.7, 0.64766355140187
30, 0, 16.8, 0.64157927205429
30, 0, 16.9, 0.62951234958835
30, 0, 17, 0.63792048929664
30, 0, 17.1, 0.62993572084481
30, 0, 17.2, 0.63794683776352
30, 0, 17.3, 0.61751152073733
30, 0, 17.4, 0.62893851330682
30, 0, 17.5, 0.62987804878049
30, 0, 17.6, 0.63929001203369
30, 0, 17.7, 0.6314820497085
30, 0, 17.8, 0.62883435582822
30, 0, 17.9, 0.61753958587089
30, 0, 18, 0.60424886191199
30, 0, 18.1, 0.62296072507553
30, 0, 18.2, 0.62646970153753
30, 0, 18.3, 0.62473151273397
30, 0, 18.4, 0.62019957665558
30, 0, 18.5, 0.63469633193025
30, 0, 18.6, 0.62414860681115
30, 0, 18.7, 0.60924891371819
30, 0, 18.8, 0.61540822590546
30, 0, 18.9, 0.61074429771909
30, 0, 19, 0.61136432695229
30, 0, 19.1, 0.59906976744186
30, 0, 19.2, 0.61027190332326
30, 0, 19.3, 0.61127956337174
30, 0, 19.4, 0.60744447919925
30, 0, 19.5, 0.60475754803294
30, 0, 19.6, 0.60179455445545
30, 0, 19.7, 0.5919185687847
30, 0, 19.8, 0.59908116385911
30, 0, 19.9, 0.60207286432161
30, 0, 20, 0.58605798889574
30, 0, 20.1, 0.59117024493499
30, 0, 20.2, 0.58908406524467
30, 0, 20.3, 0.57952069716776
30, 0, 20.4, 0.58243840808591
30, 0, 20.5, 0.59113001215067
30, 0, 20.6, 0.57844642308873
30, 0, 20.7, 0.57615075687365
30, 0, 20.8, 0.56993865030675
30, 0, 20.9, 0.57693493678693
30, 0, 21, 0.59678913244829
30, 0, 21.1, 0.57694684796045
30, 0, 21.2, 0.5879949717159
30, 0, 21.3, 0.55730129390018
30, 0, 21.4, 0.57355218333849
30, 0, 21.5, 0.58098159509202
30, 0, 21.6, 0.57239679605669
30, 0, 21.7, 0.56787469287469
30, 0, 21.8, 0.56827009262026
30, 0, 21.9, 0.58315467075038
30, 0, 22, 0.55854478752675
30, 0, 22.1, 0.59348093480935
30, 0, 22.2, 0.56498919419574
30, 0, 22.3, 0.56633906633907
30, 0, 22.4, 0.58343558282209
30, 0, 22.5, 0.56148420729837
30, 0, 22.6, 0.57532149418249
30, 0, 22.7, 0.57914110429448
30, 0, 22.8, 0.56306166718314
30, 0, 22.9, 0.56777014366021
30, 0, 23, 0.56776556776557
30, 0, 23.1, 0.57502301319423
30, 0, 23.2, 0.57394257486879
30, 0, 23.3, 0.55032925682032
30, 0, 23.4, 0.58284660313557
30, 0, 23.5, 0.5736338376042
30, 0, 23.6, 0.57849725106903
30, 0, 23.7, 0.55621486570893
30, 0, 23.8, 0.57542242703533
30, 0, 23.9, 0.56904541241891
30, 0, 24, 0.57460414129111
30, 0, 24.1, 0.55973864343497
30, 0, 24.2, 0.55320453848513
30, 0, 24.3, 0.5572400990099
30, 0, 24.4, 0.55733252866626
30, 0, 24.5, 0.56420595533499
30, 0, 24.6, 0.56681168427595
30, 0, 24.7, 0.54663774403471
30, 0, 24.8, 0.56836953196696
30, 0, 24.9, 0.55799086757991
30, 0, 25, 0.55528255528256
30, 0, 25.1, 0.56553398058252
30, 0, 25.2, 0.55157636975819
30, 0, 25.3, 0.55369428656895
30, 0, 25.4, 0.5476847592763
30, 0, 25.5, 0.55535111928856
30, 0, 25.6, 0.56379100850547
30, 0, 25.7, 0.56012364760433
30, 0, 25.8, 0.54559363525092
30, 0, 25.9, 0.55676001204456
30, 0, 26, 0.55677321156773
30, 0, 26.1, 0.54160174509193
30, 0, 26.2, 0.54105980787109
30, 0, 26.3, 0.53775038520801
30, 0, 26.4, 0.54044003718624
30, 0, 26.5, 0.55007800312012
30, 0, 26.6, 0.54299604983288
30, 0, 26.7, 0.54407200496586
30, 0, 26.8, 0.5500921942225
30, 0, 26.9, 0.54854517611026
30, 0, 27, 0.55452579548965
30, 0, 27.1, 0.55353286022832
30, 0, 27.2, 0.53957499230059
30, 0, 27.3, 0.55296675986331
30, 0, 27.4, 0.54868913857678
30, 0, 27.5, 0.54823889739663
30, 0, 27.6, 0.55640012161751
30, 0, 27.7, 0.54884004884005
30, 0, 27.8, 0.53008233058898
30, 0, 27.9, 0.54068160884249
30, 0, 28, 0.55765710799268
30, 0, 28.1, 0.54171855541719
30, 0, 28.2, 0.55269607843137
30, 0, 28.3, 0.53364197530864
30, 0, 28.4, 0.53178294573643
30, 0, 28.5, 0.53025131864722
30, 0, 28.6, 0.53834676216055
30, 0, 28.7, 0.55413235742604
30, 0, 28.8, 0.54209884075656
30, 0, 28.9, 0.55688439129102
30, 0, 29, 0.53657780533168
30, 0, 29.1, 0.54271053425898
30, 0, 29.2, 0.53552590753956
30, 0, 29.3, 0.5219968798752
30, 0, 29.4, 0.54753897890553
30, 0, 29.5, 0.50344395742016
30, 0, 29.6, 0.5388198757764
30, 0, 29.7, 0.52512945476698
30, 0, 29.8, 0.51733494121194
30, 0, 29.9, 0.52857142857143
30, 0, 30, 0.52937595129376
30, 0, 30.1, 0.52858020897357
30, 0, 30.2, 0.52419861722187
30, 0, 30.3, 0.52359346642468
30, 0, 30.4, 0.5256648113791
30, 0, 30.5, 0.51968992248062
30, 0, 30.6, 0.52
30, 0, 30.7, 0.52599574338705
30, 0, 30.8, 0.53039513677812
30, 0, 30.9, 0.52215189873418
30, 0, 31, 0.52294723696534
30, 0, 31.1, 0.5302282541641
30, 0, 31.2, 0.51734725207246
30, 0, 31.3, 0.51516079632466
30, 0, 31.4, 0.53745829542008
30, 0, 31.5, 0.50853658536585
30, 0, 31.6, 0.51382416899658
30, 0, 31.7, 0.50137236962489
30, 0, 31.8, 0.51924882629108
30, 0, 31.9, 0.51532801961987
30, 0, 32, 0.51411909146716
30, 0, 32.1, 0.51418002466091
30, 0, 32.2, 0.50984067478913
30, 0, 32.3, 0.50272562083586
30, 0, 32.4, 0.50921942224954
30, 0, 32.5, 0.51344004832377
30, 0, 32.6, 0.51439950980392
30, 0, 32.7, 0.50788356579745
30, 0, 32.8, 0.51685049019608
30, 0, 32.9, 0.51446153846154
30, 0, 33, 0.50497822028625
30, 0, 33.1, 0.50868486352357
30, 0, 33.2, 0.48882681564246
30, 0, 33.3, 0.498614105328
30, 0, 33.4, 0.50030826140567
30, 0, 33.5, 0.50045969966289
30, 0, 33.6, 0.48882082695253
30, 0, 33.7, 0.47849954254346
30, 0, 33.8, 0.49754601226994
30, 0, 33.9, 0.49667472793229
30, 0, 34, 0.50091575091575
30, 0, 34.1, 0.49398333847578
30, 0, 34.2, 0.49554805035309
30, 0, 34.3, 0.48590895013936
30, 0, 34.4, 0.49874686716792
30, 0, 34.5, 0.48816302067726
30, 0, 34.6, 0.47175141242938
30, 0, 34.7, 0.49615739317553
30, 0, 34.8, 0.50295673825086
30, 0, 34.9, 0.49028213166144
30, 0, 35, 0.48733003708282
30, 0, 35.1, 0.49695863746959
30, 0, 35.2, 0.48121921182266
30, 0, 35.3, 0.48906683092085
30, 0, 35.4, 0.48215919487649
30, 0, 35.5, 0.47836835599506
30, 0, 35.6, 0.47235094223046
30, 0, 35.7, 0.48168331819558
30, 0, 35.8, 0.4886572654813
30, 0, 35.9, 0.48451053283767
30, 0, 36, 0.48221343873518
30, 0, 36.1, 0.47696063472688
30, 0, 36.2, 0.49348230912477
30, 0, 36.3, 0.48940743015045
30, 0, 36.4, 0.48962148962149
30, 0, 36.5, 0.49074074074074
30, 0, 36.6, 0.48121701334989
30, 0, 36.7, 0.48677089597114
30, 0, 36.8, 0.49084249084249
30, 0, 36.9, 0.49047475052918
30, 0, 37, 0.48982737361282
30, 0, 37.1, 0.49000894721145
30, 0, 37.2, 0.48734370234828
30, 0, 37.3, 0.50897277227723
30, 0, 37.4, 0.49249617151608
30, 0, 37.5, 0.47833989700091
30, 0, 37.6, 0.48414634146341
30, 0, 37.7, 0.49046153846154
30, 0, 37.8, 0.49341903887358
30, 0, 37.9, 0.4745291756715
30, 0, 38, 0.48367029548989
30, 0, 38.1, 0.47392497712717
30, 0, 38.2, 0.48371385083714
30, 0, 38.3, 0.49738219895288
30, 0, 38.4, 0.49110974862048
30, 0, 38.5, 0.47201210287443
30, 0, 38.6, 0.46888346552776
30, 0, 38.7, 0.49126034958602
30, 0, 38.8, 0.4903934126258
30, 0, 38.9, 0.47150259067358
30, 0, 39, 0.48778998778999
30, 0, 39.1, 0.49625468164794
30, 0, 39.2, 0.47291860105231
30, 0, 39.3, 0.47958865690246
30, 0, 39.4, 0.48983308042489
30, 0, 39.5, 0.49207317073171
30, 0, 39.6, 0.49676025917927
30, 0, 39.7, 0.48011187072716
30, 0, 39.8, 0.46547472256473
30, 0, 39.9, 0.48763693270736
30, 0, 40, 0.49349442379182
30, 0, 40.1, 0.48479262672811
30, 0, 40.2, 0.47200978892628
30, 0, 40.3, 0.46944359987838
30, 0, 40.4, 0.48371385083714
30, 0, 40.5, 0.47842519685039
30, 0, 40.6, 0.47563591786699
30, 0, 40.7, 0.47317368899667
30, 0, 40.8, 0.46259963212753
30, 0, 40.9, 0.49362089914945
30, 0, 41, 0.45570776255708
30, 0, 41.1, 0.4868540344515
30, 0, 41.2, 0.47778118296047
30, 0, 41.3, 0.47447724477245
30, 0, 41.4, 0.47278287461774
30, 0, 41.5, 0.46445203352996
30, 0, 41.6, 0.48219766728054
30, 0, 41.7, 0.48495897903373
30, 0, 41.8, 0.45635673624288
30, 0, 41.9, 0.48790322580645
30, 0, 42, 0.47776096822995
30, 0, 42.1, 0.47127856701668
30, 0, 42.2, 0.4593023255814
30, 0, 42.3, 0.46968769136558
30, 0, 42.4, 0.47556800497977
30, 0, 42.5, 0.48355471220746
30, 0, 42.6, 0.46418517360025
30, 0, 42.7, 0.46256188118812
30, 0, 42.8, 0.46736132393503
30, 0, 42.9, 0.47002174588381
30, 0, 43, 0.47114794352363
30, 0, 43.1, 0.47173846623892
30, 0, 43.2, 0.47973178908869
30, 0, 43.3, 0.46693202694427
30, 0, 43.4, 0.48804841149773
30, 0, 43.5, 0.45909231244211
30, 0, 43.6, 0.46326467875807
30, 0, 43.7, 0.46918123275069
30, 0, 43.8, 0.46619106699752
30, 0, 43.9, 0.45713391739675
30, 0, 44, 0.46631480906551
30, 0, 44.1, 0.4678416821274
30, 0, 44.2, 0.45698427382054
30, 0, 44.3, 0.45942647956071
30, 0, 44.4, 0.47310847766636
30, 0, 44.5, 0.44823310601364
30, 0, 44.6, 0.47590923220392
30, 0, 44.7, 0.45474006116208
30, 0, 44.8, 0.4720344191764
30, 0, 44.9, 0.47884733292459
30, 0, 45, 0.44114002478315
30, 0, 45.1, 0.45315427857589
30, 0, 45.2, 0.46575342465753
30, 0, 45.3, 0.45075176434489
30, 0, 45.4, 0.46011131725417
30, 0, 45.5, 0.46099508599509
30, 0, 45.6, 0.4606672788491
30, 0, 45.7, 0.45465574764938
30, 0, 45.8, 0.4530437442643
30, 0, 45.9, 0.46094946401225
30, 0, 46, 0.45672191528545
30, 0, 46.1, 0.45616224648986
30, 0, 46.2, 0.45936724565757
30, 0, 46.3, 0.45137614678899
30, 0, 46.4, 0.45167286245353
30, 0, 46.5, 0.46209273182957
30, 0, 46.6, 0.4610630407911
30, 0, 46.7, 0.45597104945718
30, 0, 46.8, 0.44461729931549
30, 0, 46.9, 0.45038402457757
30, 0, 47, 0.46917808219178
30, 0, 47.1, 0.45272119185163
30, 0, 47.2, 0.45840978593272
30, 0, 47.3, 0.45558297347316
30, 0, 47.4, 0.45744351593934
30, 0, 47.5, 0.44823348694316
30, 0, 47.6, 0.46539162112933
30, 0, 47.7, 0.46055825242718
30, 0, 47.8, 0.43821973233738
30, 0, 47.9, 0.45524930318984
30, 0, 48, 0.44766903365236
30, 0, 48.1, 0.46267735965453
30, 0, 48.2, 0.45305744286597
30, 0, 48.3, 0.44731182795699
30, 0, 48.4, 0.44372494603762
30, 0, 48.5, 0.44200244200244
30, 0, 48.6, 0.45731707317073
30, 0, 48.7, 0.43742293464858
30, 0, 48.8, 0.4405487804878
30, 0, 48.9, 0.4476423759951
30, 0, 49, 0.45015479876161
30, 0, 49.1, 0.45532435740514
30, 0, 49.2, 0.44549330085262
30, 0, 49.3, 0.42759477936607
30, 0, 49.4, 0.43088190418065
30, 0, 49.5, 0.44485181790406
30, 0, 49.6, 0.45022054190296
30, 0, 49.7, 0.46382587369712
30, 0, 49.8, 0.43268337975859
30, 1, 0.1, 1
30, 1, 0.2, 1
30, 1, 0.3, 1
30, 1, 0.4, 1
30, 1, 0.5, 1
30, 1, 0.6, 1
30, 1, 0.7, 1
30, 1, 0.8, 1
30, 1, 0.9, 1
30, 1, 1, 1
30, 1, 1.1, 1
30, 1, 1.2, 1
30, 1, 1.3, 1
30, 1, 1.4, 1
30, 1, 1.5, 1
30, 1, 1.6, 1
30, 1, 1.7, 1
30, 1, 1.8, 1
30, 1, 1.9, 1
30, 1, 2, 1
30, 1, 2.1, 1
30, 1, 2.2, 1
30, 1, 2.3, 1
30, 1, 2.4, 1
30, 1, 2.5, 1
30, 1, 2.6, 1
30, 1, 2.7, 1
30, 1, 2.8, 1
30, 1, 2.9, 1
30, 1, 3, 1
30, 1, 3.1, 1
30, 1, 3.2, 1
30, 1, 3.3, 1
30, 1, 3.4, 1
30, 1, 3.5, 1
30, 1, 3.6, 1
30, 1, 3.7, 1
30, 1, 3.8, 1
30, 1, 3.9, 1
30, 1, 4, 1
30, 1, 4.1, 1
30, 1, 4.2, 1
30, 1, 4.3, 1
30, 1, 4.4, 1
30, 1, 4.5, 1
30, 1, 4.6, 1
30, 1, 4.7, 1
30, 1, 4.8, 1
30, 1, 4.9, 1
30, 1, 5, 1
30, 1, 5.1, 1
30, 1, 5.2, 1
30, 1, 5.3, 1
30, 1, 5.4, 1
30, 1, 5.5, 1
30, 1, 5.6, 1
30, 1, 5.7, 1
30, 1, 5.8, 1
30, 1, 5.9, 1
30, 1, 6, 1
30, 1, 6.1, 1
30, 1, 6.2, 0.99968837644126
30, 1, 6.3, 1
30, 1, 6.4, 0.99969678593087
30, 1, 6.5, 0.99937616968185
30, 1, 6.6, 0.99877488514548
30, 1, 6.7, 0.9984770027414
30, 1, 6.8, 0.99725022914757
30, 1, 6.9, 0.99411400247831
30, 1, 7, 0.99261311172669
30, 1, 7.1, 0.98983990147783
30, 1, 7.2, 0.99099658491152
30, 1, 7.3, 0.98342541436464
30, 1, 7.4, 0.9778801843318
30, 1, 7.5, 0.97820079828063
30, 1, 7.6, 0.9745145631068
30, 1, 7.7, 0.96855733662146
30, 1, 7.8, 0.96702290076336
30, 1, 7.9, 0.96226993865031
30, 1, 8, 0.95968992248062
30, 1, 8.1, 0.95640326975477
30, 1, 8.2, 0.95007656967841
30, 1, 8.3, 0.94103118246372
30, 1, 8.4, 0.92585727525487
30, 1, 8.5, 0.9275092936803
30, 1, 8.6, 0.91125
30, 1, 8.7, 0.9113808801214
30, 1, 8.8, 0.91142768659028
30, 1, 8.9, 0.89742804654011
30, 1, 9, 0.88309685379395
30, 1, 9.1, 0.87850755473327
30, 1, 9.2, 0.86076732673267
30, 1, 9.3, 0.85547714022706
30, 1, 9.4, 0.83441658929124
30, 1, 9.5, 0.83590376310919
30, 1, 9.6, 0.82125307125307
30, 1, 9.7, 0.80516717325228
30, 1, 9.8, 0.79270573566085
30, 1, 9.9, 0.7990977443609
30, 1, 10, 0.77801724137931
30, 1, 10.1, 0.77276908923643
30, 1, 10.2, 0.76690119302539
30, 1, 10.3, 0.77794935145151
30, 1, 10.4, 0.76211045973465
30, 1, 10.5, 0.75242130750605
30, 1, 10.6, 0.74572127139364
30, 1, 10.7, 0.75214987714988
30, 1, 10.8, 0.75007704160247
30, 1, 10.9, 0.73502161828289
30, 1, 11, 0.72589616810878
30, 1, 11.1, 0.71494607087827
30, 1, 11.2, 0.71311475409836
30, 1, 11.3, 0.70564885496183
30, 1, 11.4, 0.69352831362788
30, 1, 11.5, 0.70249461040961
30, 1, 11.6, 0.68181818181818
30, 1, 11.7, 0.69048352325223
30, 1, 11.8, 0.68056814747658
30, 1, 11.9, 0.68556543058535
30, 1, 12, 0.68586071751583
30, 1, 12.1, 0.68237454100367
30, 1, 12.2, 0.67619346733668
30, 1, 12.3, 0.66755793226381
30, 1, 12.4, 0.66770089978281
30, 1, 12.5, 0.64369592088999
30, 1, 12.6, 0.67570064675085
30, 1, 12.7, 0.66535074400243
30, 1, 12.8, 0.68464101787337
30, 1, 12.9, 0.65423728813559
30, 1, 13, 0.66203703703704
30, 1, 13.1, 0.67177637511271
30, 1, 13.2, 0.66676829268293
30, 1, 13.3, 0.67094150766343
30, 1, 13.4, 0.66392944038929
30, 1, 13.5, 0.65854420493596
30, 1, 13.6, 0.646337726019
30, 1, 13.7, 0.67953431372549
30, 1, 13.8, 0.66873256894949
30, 1, 13.9, 0.66782334384858
30, 1, 14, 0.66800123190638
30, 1, 14.1, 0.65588773642465
30, 1, 14.2, 0.65783059110299
30, 1, 14.3, 0.66265060240964
30, 1, 14.4, 0.66718027734977
30, 1, 14.5, 0.65780525502318
30, 1, 14.6, 0.65524625267666
30, 1, 14.7, 0.67184170471842
30, 1, 14.8, 0.66666666666667
30, 1, 14.9, 0.66656200941915
30, 1, 15, 0.67904673475704
30, 1, 15.1, 0.66646115906289
30, 1, 15.2, 0.66006191950464
30, 1, 15.3, 0.65426022762227
30, 1, 15.4, 0.65367180417044
30, 1, 15.5, 0.66044090630741
30, 1, 15.6, 0.66315789473684
30, 1, 15.7, 0.65416538579773
30, 1, 15.8, 0.65262200666869
30, 1, 15.9, 0.66358024691358
30, 1, 16, 0.65536205316224
30, 1, 16.1, 0.65801526717557
30, 1, 16.2, 0.65080817322354
30, 1, 16.3, 0.65254757519951
30, 1, 16.4, 0.64152100582643
30, 1, 16.5, 0.65319662243667
30, 1, 16.6, 0.64408310749774
30, 1, 16.7, 0.66840490797546
30, 1, 16.8, 0.66
30, 1, 16.9, 0.64945652173913
30, 1, 17, 0.6548456129624
30, 1, 17.1, 0.63880320789636
30, 1, 17.2, 0.64083411142235
30, 1, 17.3, 0.64892966360856
30, 1, 17.4, 0.63602941176471
30, 1, 17.5, 0.65957446808511
30, 1, 17.6, 0.64725712534477
30, 1, 17.7, 0.63301626265726
30, 1, 17.8, 0.62241432540908
30, 1, 17.9, 0.65671641791045
30, 1, 18, 0.63521819299324
30, 1, 18.1, 0.62952731737262
30, 1, 18.2, 0.64474492931776
30, 1, 18.3, 0.64549618320611
30, 1, 18.4, 0.6421735103427
30, 1, 18.5, 0.63475836431227
30, 1, 18.6, 0.63087457205104
30, 1, 18.7, 0.62965222696766
30, 1, 18.8, 0.6294244382887
30, 1, 18.9, 0.62139791538933
30, 1, 19, 0.60006045949214
30, 1, 19.1, 0.61703431372549
30, 1, 19.2, 0.60907982937233
30, 1, 19.3, 0.60176721511274
30, 1, 19.4, 0.59680950891461
30, 1, 19.5, 0.60902483343428
30, 1, 19.6, 0.61481935088794
30, 1, 19.7, 0.60006157635468
30, 1, 19.8, 0.60451453308596
30, 1, 19.9, 0.58828939301042
30, 1, 20, 0.60797756310377
30, 1, 20.1, 0.60472870566838
30, 1, 20.2, 0.60807528840316
30, 1, 20.3, 0.59239802224969
30, 1, 20.4, 0.59220937309799
30, 1, 20.5, 0.58523940225679
30, 1, 20.6, 0.60868207370394
30, 1, 20.7, 0.58904109589041
30, 1, 20.8, 0.59033934576582
30, 1, 20.9, 0.58951832777946
30, 1, 21, 0.59420289855072
30, 1, 21.1, 0.59202920596288
30, 1, 21.2, 0.58700338774253
30, 1, 21.3, 0.57474069554606
30, 1, 21.4, 0.5927283837458
30, 1, 21.5, 0.59284392350401
30, 1, 21.6, 0.59293970634177
30, 1, 21.7, 0.56380006209252
30, 1, 21.8, 0.58497536945813
30, 1, 21.9, 0.59137449581136
30, 1, 22, 0.57593210063656
30, 1, 22.1, 0.57504575960952
30, 1, 22.2, 0.55926957598267
30, 1, 22.3, 0.57743902439024
30, 1, 22.4, 0.57945913096323
30, 1, 22.5, 0.56889580093313
30, 1, 22.6, 0.57398966879368
30, 1, 22.7, 0.57606060606061
30, 1, 22.8, 0.58077395577396
30, 1, 22.9, 0.58194989435557
30, 1, 23, 0.58325638658049
30, 1, 23.1, 0.57129455909944
30, 1, 23.2, 0.57591785936528
30, 1, 23.3, 0.5721271393643
30, 1, 23.4, 0.57716049382716
30, 1, 23.5, 0.58196974374807
30, 1, 23.6, 0.56753407682776
30, 1, 23.7, 0.56570904645477
30, 1, 23.8, 0.56906766448394
30, 1, 23.9, 0.56050955414013
30, 1, 24, 0.5797460514091
30, 1, 24.1, 0.55344934742076
30, 1, 24.2, 0.5668202764977
30, 1, 24.3, 0.56561360874848
30, 1, 24.4, 0.58304767840449
30, 1, 24.5, 0.57951732673267
30, 1, 24.6, 0.57059545733579
30, 1, 24.7, 0.56428352255293
30, 1, 24.8, 0.56833642547928
30, 1, 24.9, 0.57620361852193
30, 1, 25, 0.56789359727807
30, 1, 25.1, 0.55820348304308
30, 1, 25.2, 0.56493705864292
30, 1, 25.3, 0.54987834549878
30, 1, 25.4, 0.5542242703533
30, 1, 25.5, 0.55350438047559
30, 1, 25.6, 0.55864197530864
30, 1, 25.7, 0.57443515939338
30, 1, 25.8, 0.55453149001536
30, 1, 25.9, 0.55339215089747
30, 1, 26, 0.56900277863538
30, 1, 26.1, 0.55786259541985
30, 1, 26.2, 0.56132075471698
30, 1, 26.3, 0.5704094292804
30, 1, 26.4, 0.55165036674817
30, 1, 26.5, 0.56969508400747
30, 1, 26.6, 0.56244218316374
30, 1, 26.7, 0.56199376947041
30, 1, 26.8, 0.55643927806669
30, 1, 26.9, 0.56407112201104
30, 1, 27, 0.54020177315806
30, 1, 27.1, 0.56932062711343
30, 1, 27.2, 0.55460646735815
30, 1, 27.3, 0.54392408937863
30, 1, 27.4, 0.57784711388456
30, 1, 27.5, 0.55173482032218
30, 1, 27.6, 0.54514742014742
30, 1, 27.7, 0.56374807987711
30, 1, 27.8, 0.55736696401107
30, 1, 27.9, 0.56964397251718
30, 1, 28, 0.56180124223602
30, 1, 28.1, 0.54112952731737
30, 1, 28.2, 0.53808353808354
30, 1, 28.3, 0.56938394523958
